name,review,rating,sentiment
"Steribottle Ready to Use Disposable Baby Bottles,  10-Count","I bought these bottles to use while on vacation earlier this month and cannot tell you how amazing these bottles are! We were on a 7 days cruise and I wanted to be able to relax and not worry about washing bottles and making sure everything was clean and sanitized.My son had no problem adjusting to these bottles but I do have a couple of small ""complaints"".1. Like many other reviewers the flow of these bottles seem too fast. My son is 8 months and it took him a couple of tries before he got used to it. Until he did, the milk would leak through both sides of his mouth since he wasn't able to swallow it fast enough. However, there were no other leakage issues with these bottles, the seal was incredible!2. I do wish that each bottle and nipple was individually wrapped because they are currently in 2 sets of 5 per box. I know from an environmentally friendly standpoint that would mean waste but since these are bottles that are mostly used for purposes like traveling and not on a regular basis I think that would make a huge difference.",5,1
"Trend Lab Dr. Seuss Storage Bin, ABC, Medium",This was perfect for storing stuff in my Dr. Seuss Nursery. Great neutral theme and this was a wonderful addition.,5,1
"Trend Lab Dr Seuss ABC Bib Bouquet, 4 Piece",Love these bibs! Easy to use and wash! Great wearability! Cute fabrics! Great for boy or girl with the primary colors!,4,1
Trend Lab Dr Seuss ABC Hooded Towel,For some reason I expected this to be a little bigger. It isnt terribly small though and the design is very cute,4,1
"Carter's Snuggle Me Pink with Polka Dots 2-pack of Loveys, Security Blankets","My daughter was given these for her shower.  Honestly, I thought they were very strange since they're about the size of a burp cloth.  When I gave them to my daughter at about 3 months to go to bed with, she loved them!  They're the perfect size and very soft.  We needed more since it became a must have for bedtime.",5,1
"Baby Banana Bendable Training Toothbrush, Infant",The texture is soft but firm for his gums while he is going through the teething era.  I don't have to worry about the banana hurting him. He appears to like it very much.,5,1
"Baby Banana Bendable Training Toothbrush, Infant","I am a retired dental hygienist with a 19mos old granddaughter.  When she was younger, she loved to mouth/chew on toothbrushes, and would want to walk around with it.  This is a much safer alternative; the material is flexible, the larger handle easier for her to hold, and you can put it in the dishwasher to clean it.",4,1
"Baby Banana Bendable Training Toothbrush, Infant","Our baby loves this thing - particularly when a tooth is on its way. As a training toothbrush, it seemed to work well, because she has now graduated to a real toothbrush, and is quite happy to get her teeth brushed.",5,1
"Baby Banana Bendable Training Toothbrush, Infant","I am so glad I bought this baby toothbrush!  My daughter is 7 months old and it is mostly just a teether right now, but I also brush her gums (she hasn't cut any teeth yet) to get her used to having her teeth brushed when she gets them.  She seems to find this very soothing when I do this and she chews on the brush on her own constantly.  The banana peel handles are easy for her to hold and make me feel better about her not being able to choke on it.  Because this toothbrush is silicone, hairs and fuzzes stick to it very easily, but a quick rinse under running water cleans it quickly.  I am so glad I bought this product and have recommended it to other moms, I also think it is great that when she is ready we can graduate to the Toddler Banana Brush next!",5,1
"Baby Banana Bendable Training Toothbrush, Infant",Its a tie. My 6 month old loves this as much as the born free bendable silicone teether. He likes the octopus alot too but this one usually wins out.,5,1
"Baby Banana Bendable Training Toothbrush, Infant","Our pre-teether loves this. She chews on the handles, the bristle side and the bottom point of the banana. Each of those areas have a different texture & shape. I love this item for travel as I can tether it with a pacifier leash and she can be entertained in her car seat or shooing cart.",5,1
"Baby Banana Bendable Training Toothbrush, Infant","Perfect for teething and training toothbrush!  No worries about baby choking or gagging on it.  Saw one similar at local retail store, but glad I purchased this one instead!",5,1
"Baby Banana Bendable Training Toothbrush, Infant","he's been using this banana since he's 3 months, perfect for his little hands, doesn't choke, perfect for his gums.",5,1
"Baby Banana Bendable Training Toothbrush, Infant","I bought it a few days ago, and my 11months girl LOVES it so much! EXCELLENT teether, we like it.",5,1
"Baby Banana Bendable Training Toothbrush, Infant",Bg liked this chew toy at 6mn of age and so did the dog so i am ordering another.  No issues with it.,4,1
"Baby Banana Bendable Training Toothbrush, Infant",My son got his first tooth at only 3 months and teething has been really rough for him.  We originally bought the banana toothbrush to begin taking care of his new teeth but it ended up taking care of his teeth and being the only teether that will calm him down when his teeth are hurting.  There are other training tooth brushes with a similar design but I think this one is the best choice.  It is made of food grade silicone and the peeled banana design and short ends keep him from choking on the brush at both ends.  The options that are sold at Babies R Us have a longer end which defeats the purpose of the peeled banana design.  This is a great choice for early teethers.,5,1
"Baby Banana Bendable Training Toothbrush, Infant","My baby use it almost everyday, he loves it very much, I would like to buy another one for him.",5,1
"Baby Banana Bendable Training Toothbrush, Infant","My baby is almost 4 months and is just starting the teething process (no tooth buds yet, just getting &#34;chewy&#34;, drooly, and fussy).  He can grab things, but he's certainly not that coordinated yet, so the teething rings that require you to grab 2 sides and bring a middle section to your mouth or something don't really work for him yet.  He really just likes to grasp his fists together and bring them to his mouth.  So this thing is PERFECT!!  It is small and light enough for an early teether to manage and the grasps are close together so he can hold it while using his instinct to just bring both hands to his mouth.  He really likes the feeling of the rubber bristles on his gums and just chomps away on it.  It is also an easy transition because the shape is reminiscent of a pacifier.  In fact he will suck on it too when he just wants a comfort instead of rubbing his gums.  Totally a must have!!",5,1
"Baby Banana Bendable Training Toothbrush, Infant",my 9 month old loves this--i wish i had this product when she first started teething--she always smiles when i brush her four teeth with this and always chews on it--its a great teether as well,5,1
"Baby Banana Bendable Training Toothbrush, Infant",Bought this for my 3-month-old... it's perfect for establishing good habits before their teeth have come in!  She loves brushing time.,5,1
"Baby Banana Bendable Training Toothbrush, Infant","Lady Adelynn loved it! It is so darn cute and easy for a 9 month old to hold. I would never spend that much for a toothbrush for myself but did not hesitate buying it for the granddaughter. Also, a great teething toy!",5,1
"Baby Banana Bendable Training Toothbrush, Infant","The bristles are soft, so it doesn't hurt my daughter's already swollen gums from teething. the banana peels aren't just for decoration. they prevent the &#34;One who Swallows All Things&#34; from sticking the toothbrush further into her mouth than she should. The peels spread out wide enough to make it safe from accidental insertion.",5,1
"Baby Banana Bendable Training Toothbrush, Infant",We bought an extra 3 as he kept losing them. My son enjoys brushing his teeth with these. Have also bought for a friend who likes them too.,4,1
"Baby Banana Bendable Training Toothbrush, Infant",I bought this as a gift . He was a little too young as he gagged himself with itCool idea though im sure in time he will get the hang of it,4,1
"Baby Banana Bendable Training Toothbrush, Infant",Our kids love chewing on these. Our teething children can't get enough. It only lasted one per kid though. The bristles started to ware out once the teeth came in and in some cases ripped off. We never had any choking or anything.,5,1
"Baby Banana Bendable Training Toothbrush, Infant",My daughter (5 months) can hold this and enjoys chewing it...just like she is easting a banana. It is adorable!,5,1
"Baby Banana Bendable Training Toothbrush, Infant",Not tried yet since baby is young. Feel it is not bad....no more. no more ..... nnn nn nn,5,1
"Baby Banana Bendable Training Toothbrush, Infant",My little lives this! She sticks this in her mouth that creates a wide enough opening to get a baby toothbrush in and actually brush her teeth! It's awesome!!! I let her chew on it throughout the day- she actually prefers it over Sophie.,5,1
Bummis Reusable Fleece Liners,"I love these so much that after my initial purchase I went back and ordered some more. They are like a super wick, they completely pull all the moisture away from my babies skin. The diaper insert can be full but these fleece liners stay bone dry! Love. Plus they aren't very expensive. You don't get that many on a pack, but it's well worth it to just get a couple packs at once.",5,1
Bummis Reusable Fleece Liners,"These are great with my toddler. They are big enough, and remain in place, so they almost always catch any solids. Instead of spraying an entire messy diaper, I can just rinse the liner. Love it!",5,1
Bummis Reusable Fleece Liners,"This do the trick!  They wick the moisture away from her skin when she has a natural fiber diaper or prefold.  So far they work well and have washed up nicely.  I did find that I could buy a half a yard of microfleece and cut it up for the same price, but these definitely work.",4,1
Bummis Reusable Fleece Liners,"These are nice, soft and dry well. It's unfortunate that they stain after washing. Any tricks? But otherwise - a worthwhile product.",4,1
Bloom Alma Mattress Protector Natural Wheat,"I love Bloom products- and to protect your investment, you must buy this mattress pad. Thankfully, it works perfectly, is eco-friendly and I'd use it on her regular crib - if they made them in that size. :)",5,1
Bloom Alma Urban Crib Frame Coconut White,"We bought the Alma Bloom Mini in coconut while I was still pregnant and living in a studio apartment. I loved the crib's style and organic mattress and sheets. Style is a huge part of what makes a small space live able, and I did my best to avoid overly tacky baby gear.When our girl was first born, she slept in the crib pulled right up to the side of our bed. During the day, we'd wheel it easily into her closet nursery. It was so sleek and adorable out in our tiny apartment.Fast forward 8 months, we are still in our studio and our baby girl is still in her mini crib, though we took the wheels off and it now lives permanently in her ""nursery."" She's in the 85th percentile for height and 65th for weight, so she's no shrinking violet, but she loves her crib, and even reaches for it when tired. If she stretches her arms out, they'll go between the slats, but that doesn't seem to be a problem. She usually sleeps on her back or belly with arms stretched over her head, and there's still plenty of room length-wise. She can roll from front to back to front with a little scooting. I'm obviously coming from a different place than the average American's idea of space (3 humans + 1 dog in 400 Sq ft) but baby girl loves it, and we love the style and materials. So glad we made this purchase.",5,1
"Kate Aspen Classic Baby Blocks Favor Boxes with Imprinted Ribbon - Set of 24, Blue",These are high quality little boxes and adorable. I'm very picky and I'm giving my daughter a baby shower and didn't want anything cheap looking. I love these and plan on making some homemade truffles to put inside. Even the ribbon and the little note attached is sooooo cute! Thanks!!!!!,5,1
"ERGObaby Original Baby Carrier, Galaxy Grey",Once your little one is too big to be comfortable wrapped an Ergo is the way to go.  I have multiple soft carriers and the Ergo is by far the best and my go to on a daily basis.,5,1
"ERGObaby Original Baby Carrier, Galaxy Grey","We purchased this carrier after a recommendation from a friend (parent of twins living in NYC).  They highly recommended the Ergo as the most comfortable carrier for infants and toddlers.  I tried a few others before buying, including the Bjorn, and chose the Ergo Sport.  We've now had our Ergo for almost 6 months, and anytime parents ask me about it I give them my sales pitch.  Here are my pros and cons:Pros:-When worn correctly, it puts the weight of the baby on your hips instead of your shoulders and back.  This allows for a longer period of wearing without sore shoulders and back.  The thick padded shoulder straps are also nice, and the backpack-like structure distributes weight nicely in the front or back positions.-Versatile.  With 3 carrying positions and a weight range up to 40 pounds it will be the only carrier you need with an infant or toddler.  I didn't purchase the infant insert, but found that by folding a blanket and using that as the infant insert my baby could sit comfortably.  We also put him in sideways, with both feet out one side until he was big enough to straddle comfortably.  At 4-5 months we felt that he was big enough to straddle and sit in the carrier without stretching his legs.  He loves sitting so close to me while I do things around the house, as well as grocery shopping, sitting in the front position.  We recently began putting it on our backs and he enjoys this also, as he can look around while we walk.  I don't prefer the hip position, because I feel like it throws my balance off, but the front and back positions are great.-My husband even offers to wear it, and it fits both of us well.  It's easy to adjust the straps to each individual.-Being in the Texas heat, you are going to sweat no matter what carrier you use, but we've found the Ergo to breathe pretty well.-The soft-shell form packs nicely into it's little bag, and is really easy to stuff into a suitcase or bag for traveling.-When it gets dirty, just throw it in the washer.  My son loves to suck on the straps while he is in it, so this is nice.  It's also made of a very soft material- comfy for baby's skin.-The sleeping hood is adjustable to fit any height of child and works as a sunshade/privacy shade as well.-Durable construction. Reinforced stitching at tension points ensures that it is safe and stable for your baby.  I feel like it will last for many years.-Our baby loves to be in it!  The first few times he squirmed while I got it adjusted, but once he was settled he usually fell asleep within 30 mins.  Now he is much more aware, but still can be lulled to sleep by the movement and security of being close to mom or dad.  As mentioned before, he likes to suck on the straps and just looks very content when sitting in it.Cons:-A little pricey, but worth the investment.-The sleeping hood is tricky to put on by yourself, if you are wearing the carrier.  Usually my husband can help me attach it, but once or twice I've had to ask someone else for help.-It takes a few practices to feel comfortable putting the carrier on, and putting the baby in, without help.  I practiced over the couch or bed until I felt sure of myself, and now it takes me less than a minute to put him in and adjust everything (no matter where I am).  My husband, who wears it less often, always has me help him load our baby in.  The instructional videos on the ergo website are extremely helpful in showing how to correctly position the baby and adjust the carrier.-There is no zippered pocket on the Sport version for your keys or cell phone.  I purchased the little bag that attaches to the waistband and that works when we don't want to bring the diaper bag along.Overall, this is a fantastic product.  We're very satisfied with our purchase.  It is a great baby carrier and a nice alternative when using a stroller isn't convenient.",5,1
"Label Itz Bandette Cup and Bottle Labels, Zoo Animals",These arrived on time and as expected.  They are great to keep our kids cups labeled anywhere we find ourselves.  Worked as described.  We wrote their names with ink pen and put in dishwasher.  They still have the names on them after many uses.,5,1
"Label Itz Bandette Cup and Bottle Labels, Zoo Animals",I use these daily for my child's bottles for his day care.  They are durable and very handy.  Would recommend,5,1
"Label Itz Bandette Cup and Bottle Labels, Zoo Animals",I needed something to mark which bottles were my 8mo daughters when I took her to nursery.  These work perfectly and are so affordable!!  We use with Born Free bottles.,5,1
"Contours Options Tandem Stroller, Ruby","We have had this stroller for almost 1 year for our twins and it is definitely in my top 3 recommended twin items. It turns well and has lots of capacity on the bottom.  Easy to pop baby seats on and folds/unfolds quickly.  It is big, but I can't see how something so sturdy could really be much smaller.  It's convenience and ease of use is worth the size of it.  Now that they are outgrowing the baby carrier car seats, I am really happy to have seats for this stroller and we don't have to buy a different stroller.  The price here with free amazon shipping is unbeatable! (and I did a lot of research before getting it!)",5,1
"Contours Options Tandem Stroller, Ruby","I was very frustrated with the single stroller that I was using, it was a Graco that I could set the carseat right onto. This was great for only one child, but when I had to use it for my baby girl (with the car seat on top), my 2 1/2 year old had to walk or be carried. After reading the reviews I ordered the Contours Tandem Stroller from Amazon and was very happy. Firstly, I was able to put it together myself with no difficulty at all in less than 1 hour while watching both girls  (usually I make my husband do assembly). I use the carseat attachment and one stroller seat facing away. The only thing I don't like is that with the carseat on the stroller, it takes up alot of space and my older girl cannot have her seat reclined all the way. However, I will soon be able to use the other stroller seat for my baby as soon as I am comfortable that her neck is strong enough (very soon). That being said, this stroller is wonderful for anyone with two young kids. It is great for shopping as it is easy to maneuver and it fits down aisles (unlike strollers where the kids sit side by side). There is plenty of storage space under the seats, the seats are comfortable, and it is relatively easy to set the seats up how you want them. It is bulky, but once you get the hang of it its fine. One thing, if you have a small car, you'll need to clean out your trunk before trying to store it there. I have an SUV with a hatchback and have plenty of space, even when I forget to move the stroller before I grocery shop. Overall, I am so glad that I bought this, especially when I'm out with both girls. Having two out in public can be CRAZY, and having them both comfortable in the same stroller, going whichever way I push them is awesome. Good luck!",4,1
"Contours Options Tandem Stroller, Ruby",this is a great double pram fits both my girls 3mths and 14mths very well. super easy to fold and easy to manover in shops. wish i had it earlier.,5,1
Vtech Crystal Sound DECT Digital Monitor Single,"I wasn't completely sure about this monitor until a couple weekends ago when my sister and niece were visiting. My niece slept in my son's crib, and he slept in our room in his pack-n-play (he's only 8 weeks now). While my son was napping, I very easily moved the baby unit into our room without having to unplug it from the wall (we did have to supply our own batteries for the baby unit though.. no big deal!). I told my sister right then I LOVE this monitor for that fact! We haven't had any problems with it being too soft - I can even hear my son breathing. When I have it turned down to the middle volume level, I have to put it to my ear, but with it completely turned up, I can be getting ready in our bathroom and hear him breathing with the monitor sitting on our counter.  I can hear him breathing in the middle of night (when our surroundings are very quiet) with it turned down to the 3rd level, though. The only things I don't really like about it is how loud it beeps when you turn the volume up or down on the parent unit, or turn it off. I'm also not crazy about the melody it plays when you turn the baby unit on, but we keep ours on, so it's not a problem.  Also agree with another reviewer: I can't stand the first lullaby it plays(the lady singing is just awful!), but the rest of the lullabies are quite pretty! :) As I'm writing this, I can hear my husband doing yard work through the monitor, as well! Oh my! I think it's a great product, and agree with someone else's comment on Babies R Us: maybe some monitors out there got missed in quality control and that's why people are complaining they can not hear anything. Ours has been excellent!",5,1
Teething Bling Pendant - Donut Shape (Bronze),"My daughter is in 6th grade now and has Asperber's.  She has oral fixation issues and tends to chew on anything she can get her hands on to calm herself.  We bought this recently on the advice of her Occupational Therapist.  It looks like a piece of jewelry that she would wear normally.  The other kids don't know what it is for and she can chew on it when she has to instead of tearing up paper or chewing on her clothes/pencils, etc...  This should also be good for when she gets another set of braces in the next year as it cannot get underneath the wires.",5,1
"Dreambaby Retractable Gate, White",This gate has been perfect for our hard to fit stairway.  We have had it for over a year now and it has stood up well.  I especially like that it is out of the way when we do not need it.  I would buy this product again in a heartbeat.,5,1
"Dreambaby Retractable Gate, White","Looks good and is a minimal eye sore compared to standard gates.  This works good at keeping our dog from going upstairs.  I'm certain it is impossible to do one handed since you have to push and rotate the dial and then pull the screen closed. If you don't push and rotate while you open it, it is pretty loud but if you take the extra step to push and rotate it open, it's virtually silent.",4,1
"Dreambaby Retractable Gate, White",My In-laws have wide doorways and we needed a way to keep the kids away from the stairs. Neither kid can get it open but its not hard for grown ups. It withstands a lot of abuse from the kids. We looked for a long time and this was the perfect solution.,5,1
"Dreambaby Retractable Gate, White","Love this gate.  I get compliments and comments on it from all of my guests.  I use it at the top of the stairs in a bi-level home, so we use it all of the time to come and go.  When it's not in use, it retracts into this skinny roll (tube) that hides behind our banister.  This is worth all of the negatives for me to be able to fold and hide a baby gate since it is the first thing you see when you walk through our front door, and I don't want to have a huge gate swinging around in our already cramped house.The gate itself is like a thick white mesh-like material.  It seems well made.  My dogs have attempted to tear it down several times when they get excited about a visitor and it has held up to 90+ lb dogs trying to put their paws up on it.I know a lot of the reviews say it requires 2 hands to open and close, but I never use 2 hands.  It's a 2 step process (first to unlock the gate, then to pull the gate open or closed), but you can do the two steps with one hand.  I am easily able to open and close this gate with one hand  with baby in the other arm.It does have some downsides: 1) it's not exactly great for top of the stair safety.  Since it bends and is flexible, I am pretty sure that my 10 month old baby could squeeze herself under it.  I keep a close eye on that.  2) It's noisy when it retracts if you don't use 2 hands at once 3) the screws it came with are worthless.  Easy solution is to use different screws. 4) the process to open and close is not simple, so frequently, you have to try several times to get the unlock/open sequence right if you are using 1 hand.It seems like a lot of negatives, but for me, the ability to retract and hide the gate away when not in use and to not have to have a big gate swinging around all of the time is worth it to us.",4,1
"Dreambaby Retractable Gate, White",I originally bought a metal gate that swings open.  The opening was small and I had to step over the bottom bar.  This retractable gate only intrudes about 6 inches into the opening and is hardly noticeable when it is open.  The metal gate was there even when the baby was not.  I will only buy retractable gates from now on.,5,1
Nosefrida Nasal Aspirator with addtional 20 Hygiene Filters,"I was a little leery about this at firs, but my son came home from daycare with his first cold and this did the trick!  He was a little startled, but could breath so much better!  Works much better than the bulbs.",5,1
Nosefrida Nasal Aspirator with addtional 20 Hygiene Filters,"If you are a new parent and cant get that stupid bulb thing to work you need to get this, its a life saver really the best $15.00 I ever spent.",5,1
Nosefrida Nasal Aspirator with addtional 20 Hygiene Filters,I am obsessed with getting all the &#34;boogs&#34; out of my children's noses and this things absolutely does the trick.  It's amazing.,5,1
Nosefrida Nasal Aspirator with addtional 20 Hygiene Filters,"clears the snot wonderfully.  The filter is useless (and just rinse it out-why buy more???) but, I figure that if you're snuggling your baby while he/she is sick, sucking the snot out won't really increase your infection risk-you're already exposed.",5,1
Nosefrida Nasal Aspirator with addtional 20 Hygiene Filters,"1.  Amazing.2.  Wish I had found this for my first child.3.  Wish I had found this for my second child before she was 10 months old.So, this thing is incredible, it should be part of a 'going home' package for new parents at their birthing place.  I am going to include this in any baby shower gift I give, going forward.The nosefrida is a relief after all the time spent with the bulb syringe, which took forever and did not get everything out!  Cleaning it is pretty simple, I've just flushed it with warm soapy water and changed the little filter.",5,1
Nosefrida Nasal Aspirator with addtional 20 Hygiene Filters,If you are continuing to torture yourself and child with an old fashioned bulb suction stop now and buy this device. This helps your new born breathe and sleep better in less time than it takes to clean one nostril with a squeeze bulb. This is my first review with my first child and I recommend this and wish I had seen it sooner. It would have been more rest for the baby and more peace of mind for us parents.,5,1
"Mommy's Helper Step Up Non-Slip Stepstool Froggie Collection, Green","I was looking for a light-weight stool so my son could reach the sink for hand washing.  I wanted him to be able to easily move it around to also use the toilet and turn on the light.  He likes the look of the stool and is able to move it like I'd hoped.The only issue is that because it is so light, it can flip over.  I guess that's the pay off.  I hasn't been an issue as he's a bit older and has better balance but I wouldn't use it with a younger child who might fall.",4,1
"Mommy's Helper Step Up Non-Slip Stepstool Froggie Collection, Green",it serves its purpose :-)it serves its purpose :-)it serves its purpose :-)it serves its purpose :-)We have several of these stepstools for my nephew.  It serves its purpose.,5,1
"Mommy's Helper Step Up Non-Slip Stepstool Froggie Collection, Green","Nice bright color, perfect for a 2 year old. The price was also very decent, I know my daughter (who loves to climb on things) will love this. Seems sturdy enough.",5,1
"Mommy's Helper Step Up Non-Slip Stepstool Froggie Collection, Green",The product is sterdy and strong and slip resistant. I dont have to monitor my child when he steps on it.,5,1
"Mommy's Helper Step Up Non-Slip Stepstool Froggie Collection, Green",It is the perfect size for him to carry around and safely stand on!  I would recommend this product to anyone.,5,1
"Luvable Friends Thanksgiving Drooler Bib, Thanksgiving",Very cute and the smaller size is perfect for a newborn!  It also has a decent thickness to it and the price is right!,4,1
"Luvable Friends Thanksgiving Drooler Bib, Thanksgiving","Does the job for a bib! Cute design, bought these for a friend and will have some good uses for them",5,1
Cool Gear Travel Potty,LOVE this potty. When my son has to go #2 when we're out the very idea of dragging my 1 year old daughter and and my son into some random bathroom makes my head explode. Instead I move the passenger front seat all the way forward and set this up on the floor of the back seat. Just roll down the windows and the whole family can hang out in the comfort of the car. Thank God for this potty.NOTE FOR BOYS: you must get your son to carefully tuck his you know what under the rim of the seat after he sits down or you will have pee everywhere. Sounds like a pain but no big deal for us.,5,1
Cool Gear Travel Potty,"Where has this been all my life???? This is THE ultimate travel potty.  I store some paper towels, wipes, and gallon bags in the side storage.  Then I just unfold the legs, add a paper towel and we are ready to go.  Once the child uses the potty I ziplock it closed.  The paper towels soak up the liquid, and I toss it in the nearest trash.  I added this to the trunk of my minivan and it has been a life saver.  With older ones on the go to practice, etc this is a life saver with the toddler.  No more auto flusher trauma and drama with a toddler for me!",5,1
Cool Gear Travel Potty,"Can't go anywhere without it.  It's very useful when you just potty train your toddler.  I Just leave it in the van and whenever she needs to go, I just let her sit in the back of the van. Got a box of 1 gallon ziplock bags and some baby wipe to store in the storage box.  Highly recommended!!!",5,1
Disney Cars Toddler Fitted Sheet,For the price I spent on this two piece set I am happy with it. Toddler sheet sets are ridiculously expensive.  This set seems to be holding up for the low price.,4,1
Vilac 14 Piece Tin Tea Set,"Such a pretty design. I bought this as a gift for my 3 yr old niece, and she loved it.",5,1
"North American Bear Company Smushy Bear, Pink, Large","I was looking for the perfect bear to take weekly pictures with my daughter showing how much she has grown in her first year. This bear is PERFECT! It's big enough, while not being too big. It's also very soft and will be a great keepsake as she grows up. If I have any more children, I will buy this same bear for them too. Highly recommended for any parents who want a photographic record of their baby's growth.",5,1
"Icy Diamond Tote - Small Insulated Bag for insulin, snacks, teethers (Blue)","This bag seems to have been made to fit Snickers bars (1.86 oz size); I can squeeze in at least 10!Specs:- 8.36 oz without strap/clip- 5 3/4"" by 6/34"" and 2.5"" deep- Shoulder strap- Belt clip- Small outside pocket for id, money, information, etc...Pros:- Keeps food and snacks icy cold!- Lightweight- Small footprint- Long lasting during high-heat hikes (90 degrees)- DurableCons:- NoneI was searching for a small cooler bag to keep my Snickers bars cold during summer hikes. Snickers are one of the better food sources when you're on the trail (lightweight, full of sugar, and cheap). However, on hot hikes (80-90 degrees), the Snickers bars turn to soup (and this is after they've been frozen solid in the freezer). With the Icy Diamond Tote, they stayed cold for 6 hours (my longest hike) during 80-85 degree temperatures!Unbelievable, this little tote is lightweight (8.36 oz without strap/clip) 5 3/4"" by 6/34"" and 2.5"" deep (by my measurements). The cold packs stay cold to the touch and the insulation is awesome. The zipper works well and the material is tough. Not much more to say, this is a great product-I've been recommending to all my hiking friends!",5,1
"Nuby 2 Pack Nurtur Care Infa Feeder Set, 4 Ounce, Colors May Vary",I used an Infa Feeder with my son years ago and loved it. I thought my granddaughter would love one for her son but this one is a little different from the one I used. Mine was smaller and easier for him to hold and the suction was better.It came in handy for me with my son cause he would always hit the spoon and most of his food landed on the floor. I mixed applesauce with oatmeal and he ate a lot more.My great grandson learned to eat from a spoon and didn't really need it..but it's always good on trips or when going to restaurants.,4,1
"Nuby 2 Pack Nurtur Care Infa Feeder Set, 4 Ounce, Colors May Vary",I used this for my now 5 year old daughter. You have so many options to find out what your baby will eat off of and for their first time cereal feeding this is super. Put my little one in a food coma lol,4,1
"Nuby 2 Pack Nurtur Care Infa Feeder Set, 4 Ounce, Colors May Vary",This is a great product and leaves no mess. This was not quite what I was looking for but they got the job done. They were stiff and hard for my grand-daughter to suck the food through. I would look for a different brand even though NUBY is a great product. Not the sellers fault.,4,1
"Nuby 2 Pack Nurtur Care Infa Feeder Set, 4 Ounce, Colors May Vary",I looked for these in every store and finally found them on here after I was told they dont even make them anymore. They got here sooner than anticipated.  They were in perfect condition. They cost more than I expected them to but they were so worth it.,5,1
Kid-ding Waterproof Crib Pads - 2 Pack - 27&quot; x 50&quot;,"Originally bought this product to protect my baby's crib mattress. But when the mattress arrived I was pleased to discover it had it's own protective waterproof zipper-sealed cover. So I decided to keep it should I have use for it later on. Well this week I ran out of wee wee pads for my puppy and so did my local drugstore. So in a moment of desperation I decided to use the waterproof pads as wee wee pads. Lo and behold they worked amazingly!!! They're super absorbent, don't allow drainage off the edges, keeps my floors dry, saves money (reusable) -- just wash with a little soap and bleach to sanitize, drys fast (air dry or on low heat in dryer). So now I'm back to order a couple more packs. With this product I will no longer spend a fortune on wee wee pads. And once my puppy is house broken I'm sure I'll find an alternate use for the pads later on down the road. Yep, GREAT PRODUCT !!!!",5,1
Kid-ding Waterproof Crib Pads - 2 Pack - 27&quot; x 50&quot;,"I love that this comes in a 2 pack for a very reasonable price.  (You're going to need at least 2, so I wonder why more mattress pads aren't sold in pairs.) I've been using these for a couple months now and they have done the job with minor blowouts, though I can't speak to potty-training messes just yet. They fit the top of a standard size mattress well.  The backside is completely waterproof, and by the way, NOT reversible (not sure why they make this claim). One star off though because they are impossibly thin -- practically just a stiff sheet.  I was hoping they'd be a bit ""cushier"", since they are called ""pads"" after all, but this is just a minor annoyance.",4,1
"The Deluxe Woombie Baby Cocoon Swaddle (Big Baby (14-19 lbs), Denim)","It is the best option for those of us who struggle with swaddling.  You only have to do it once and they are swaddled through the night!  It helps them sleep through the night better.  Love, love, love the woombie!  The downfall is that everyone thinks the baby is to confined and always wants to unzip halfway don't they realize that baby just came from a way more confined spot and might be missing a little of there temporary home.",5,1
"The Deluxe Woombie Baby Cocoon Swaddle (Big Baby (14-19 lbs), Denim)","The woombie is absolutely amazing!  Both my babies LOVED being swaddled.  With my first, I used the Swaddle Designs blanet and loved that it was big, but at 3 1/2 months, I could only swaddle my baby's arms.  With my second baby (now 6 1/2 months), I used Aiden and Anais...  I LOVE these blankets too for many reasons, but my baby at 2 weeks old would always work his arms up and out, no matter how tight I wrapped him (and I wrapped him crazy tight).  I would end up having to re-wrap him multiple times during the night, because he'd keep himself (and me) awake otherwise.  I found the Woombie 2 months ago.  My baby LOVES the woombie!  (and so do I!)  It allows him to move his arms inside, but he can't get his arms out.  He sleeps much better at night as a result!  He can move around his crib in it and even onto his tummy, but can roll back to his back or side if he wants to.  I tried zipping only his legs to see if he could sleep with his hands free - he cried and cried so I decided to zip him all the way up - he fell asleep as I was zipping him!  Since having the woombie, when it is bed or nap time, all I need to do is put him in the Woombie, lay him in his crib and leave and he falls to sleep right away...  I'm already planning on buying the ""mega baby"" size!",5,1
"The Deluxe Woombie Baby Cocoon Swaddle (Big Baby (14-19 lbs), Denim)",I bought this for my little girl.  She slept very well in it.  It allows her to still move her arms and legs but keeps her cozy.  Great buy.,5,1
